"Sample_ID","Species_Name","Scientific_Name","PacFIN_Species_Code","RecFIN_Species_Code","Year","Project_ID","Capture_Date","CRFS_District","Port","Vessel","CDFW_Vessel_Number","Institution","Fork_Length_mm","Sex","Maturity","Comments"
"202412-1012-39022-GSPT-746","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-12-11,"District 2 - Channel","Santa Barbara","Stardust","39022","UCSB",331,"M","1",NA
"202404-1012-16699-GSPT-69","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-04-05,"District 1 - South","Long Beach","Eldorado","16699","SIO",330,"M","1",NA
"202311-1012-39022-GSPT-482","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-11-12,"District 2 - Channel","Santa Barbara","Stardust","39022","UCSB",377,"F","1",NA
"202411-1012-28054-GSPT-781","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-11-09,"District 2 - Channel","Channel Islands","Mirage","28054","UCSB",387,"M","1",NA
"202404-1012-16699-GSPT-72","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-04-30,"District 1 - South","Long Beach","Eldorado","16699","SIO",400,"M","1",NA
"202406-1012-39022-GSPT-298","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-06-29,"District 2 - Channel","Santa Barbara","Stardust","39022","UCSB",335,"M","1",NA
"202410-1012-12758-GSPT-658","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-10-27,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",311,"M","1",NA
"202406-1012-39022-GSPT-293","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-06-29,"District 2 - Channel","Santa Barbara","Stardust","39022","UCSB",305,"M","0",NA
"202311-1012-73873-GSPT-333","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-11-24,"District 3 - Central","Moss Landing","Last Meal","73873","MLML",271,"U","UNK","gut punctured"
"202412-1012-39022-GSPT-748","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-12-11,"District 2 - Channel","Santa Barbara","Stardust","39022","UCSB",295,"F","1",NA
"202411-1012-12758-GSPT-860","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-11-29,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",334,"M","1",NA
"202306-1012-03233-GSPT-9","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-06-23,"District 1 - South","San Diego","Premier","03233","SIO",356,"U","UNK","Gut perforated - cannot sex"
"202312-1012-28054-GSPT-1143","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-12-16,"District 2 - Channel","Channel Islands","Mirage","28054","SIO",298,"F","1","STAGE 5"
"202412-1012-16699-GSPT-405","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-12-27,"District 1 - South","Long Beach","Eldorado","16699","NMFS",255,"M","1","RIPE"
"202306-1012-37423-GSPT-402","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-06-26,"District 4 - San Francisco","Pillar Point","Queen of Hearts","37423","NMFS",330,"F","1","lengths rounded to every 5 mm?, Dave & Neosha assigned sample # 251 , S3"
"202306-1012-37423-GSPT-392","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-06-17,"District 4 - San Francisco","Pillar Point","Queen of Hearts","37423","NMFS",280,"M","0","lengths rounded to every 5 mm?, Dave & Neosha assigned sample # 241 , S"
"202310-1012-06810-GSPT-1011","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-10-12,"District 5 - Wine","Fort Bragg","Kyndall Lynn","06810","SIO",360,"F","0",NA
"202412-1012-39022-GSPT-899","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-12-19,"District 2 - Channel","Santa Barbara","Stardust","39022","UCSB",272,"F","0",NA
"202310-1012-12758-GSPT-367","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-10-31,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",349,"M","1",NA
"202412-1012-39022-GSPT-902","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-12-19,"District 2 - Channel","Santa Barbara","Stardust","39022","UCSB",245,"M","0",NA
"202310-1012-39022-GSPT-409","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-10-29,"District 2 - Channel","Santa Barbara","Stardust","39022","UCSB",378,"F","1",NA
"202410-1012-28054-GSPT-742","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-10-25,"District 2 - Channel","Channel Islands","Mirage","28054","UCSB",358,"M","1",NA
"202306-1012-29746-GSPT-438","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-06-16,"District 4 - San Francisco","Emeryville","Sea Wolf","29746","NMFS",255,"M","0","Dave & Neosha assigned sample # 287 , S"
"202411-1012-28054-GSPT-787","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-11-09,"District 2 - Channel","Channel Islands","Mirage","28054","UCSB",438,"M","1",NA
"202306-1012-37423-GSPT-393","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-06-17,"District 4 - San Francisco","Pillar Point","Queen of Hearts","37423","NMFS",340,"M","1","lengths rounded to every 5 mm?, Dave & Neosha assigned sample # 242 , S"
"202308-1012-12758-GSPT-238","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-08-26,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",241,"M","0",NA
"202308-1012-12758-GSPT-237","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-08-26,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",297,"M","0",NA
"202405-1012-12758-GSPT-174","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-05-29,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",311,"M","0",NA
"202411-1012-28054-GSPT-779","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-11-09,"District 2 - Channel","Channel Islands","Mirage","28054","UCSB",516,"M","1",NA
"202411-1012-12758-GSPT-859","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-11-29,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",308,"F","0",NA
"202412-1012-12758-GSPT-898","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-12-19,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",236,"M","0",NA
"202311-1012-03233-GSPT-739","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-11-21,"District 1 - South","San Diego","Premier","03233","SIO",265,"F","0",NA
"202307-1012-03233-GSPT-8","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-07-07,"District 1 - South","San Diego","Premier","03233","SIO",365,"M","0",NA
"202412-1012-39022-GSPT-903","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-12-19,"District 2 - Channel","Santa Barbara","Stardust","39022","UCSB",256,"M","1",NA
"202404-1012-73873-GSPT-25","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-04-01,"District 3 - Central","Moss Landing","Last Meal","73873","MLML",328,"M","1",NA
"202306-1012-37423-GSPT-398","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-06-25,"District 4 - San Francisco","Pillar Point","Queen of Hearts","37423","NMFS",330,"M","UNK","lengths rounded to every 5 mm?, Dave & Neosha assigned sample # 247 , S"
"202306-1012-37423-GSPT-395","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-06-25,"District 4 - San Francisco","Pillar Point","Queen of Hearts","37423","NMFS",330,"U","UNK","lengths rounded to every 5 mm?, no gonads, Dave & Neosha assigned sample # 244 , S"
"202410-1012-28054-GSPT-775","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-10-25,"District 2 - Channel","Channel Islands","Mirage","28054","UCSB",369,"M","1",NA
"202311-1012-03233-GSPT-738","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-11-21,"District 1 - South","San Diego","Premier","03233","SIO",348,"F","1","STAGE 7"
"202412-1012-39022-GSPT-900","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-12-19,"District 2 - Channel","Santa Barbara","Stardust","39022","UCSB",220,"M","1",NA
"202306-1012-37423-GSPT-400","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-06-26,"District 4 - San Francisco","Pillar Point","Queen of Hearts","37423","NMFS",355,"F","1","lengths rounded to every 5 mm?, Dave & Neosha assigned sample # 249 , S4"
"202307-1012-73873-GSPT-8","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-07-03,"District 3 - Central","Moss Landing","Last Meal","73873","MLML",335,"F","1",NA
"202410-1012-12758-GSPT-656","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-10-27,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",295,"M","1",NA
"202410-1012-06810-GSPT-714","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-10-04,"District 5 - Wine","Fort Bragg","Kyndall Lynn","06810","BML",247,"M","0",NA
"202410-1012-06810-GSPT-713","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-10-04,"District 5 - Wine","Fort Bragg","Kyndall Lynn","06810","BML",231,"M","1",NA
"202406-1012-16699-GSPT-161","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-06-01,"District 1 - South","Long Beach","Eldorado","16699","NMFS",400,"M","1",NA
"202406-1012-16699-GSPT-164","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-06-01,"District 1 - South","Long Beach","Eldorado","16699","NMFS",390,"M","1",NA
"202411-1012-28054-GSPT-778","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-11-09,"District 2 - Channel","Channel Islands","Mirage","28054","UCSB",389,"M","1",NA
"202310-1012-39022-GSPT-408","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-10-29,"District 2 - Channel","Santa Barbara","Stardust","39022","UCSB",393,"F","1",NA
"202306-1012-03233-GSPT-46","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-06-23,"District 1 - South","San Diego","Premier","03233","SIO",365,"F","1","Resting"
"202410-1012-12758-GSPT-657","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-10-27,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",392,"M","1",NA
"202311-1012-12758-GSPT-527","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-11-30,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",413,"F","1",NA
"202306-1012-37423-GSPT-399","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-06-26,"District 4 - San Francisco","Pillar Point","Queen of Hearts","37423","NMFS",330,"F","1","lengths rounded to every 5 mm?, Dave & Neosha assigned sample # 248 , S3"
"202404-1012-06810-GSPT-14","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-04-25,"District 5 - Wine","Fort Bragg","Kyndall Lynn","06810","BML",334,"M","0","Frozen no fin clips collected"
"202411-1012-12758-GSPT-858","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-11-29,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",301,"F","0",NA
"202306-1012-37423-GSPT-397","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-06-25,"District 4 - San Francisco","Pillar Point","Queen of Hearts","37423","NMFS",350,"F","1","lengths rounded to every 5 mm?, Dave & Neosha assigned sample # 246 , S3"
"202310-1012-73873-GSPT-250","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-10-02,"District 3 - Central","Moss Landing","Last Meal","73873","MLML",244,"M","0",NA
"202306-1012-37423-GSPT-396","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-06-25,"District 4 - San Francisco","Pillar Point","Queen of Hearts","37423","NMFS",355,"F","1","lengths rounded to every 5 mm?, Dave & Neosha assigned sample # 245 , S3"
"202406-1012-16699-GSPT-163","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-06-01,"District 1 - South","Long Beach","Eldorado","16699","NMFS",390,"F","1","STAGE 2"
"202406-1012-39022-GSPT-289","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-06-29,"District 2 - Channel","Santa Barbara","Stardust","39022","UCSB",357,"M","1",NA
"202406-1012-16699-GSPT-162","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-06-01,"District 1 - South","Long Beach","Eldorado","16699","NMFS",410,"M","1",NA
"202412-1012-16699-GSPT-403","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-12-27,"District 1 - South","Long Beach","Eldorado","16699","NMFS",330,"F","1","EARLY STAGE 2"
